Tahun,Bulan,Hari,Tanggal,Pajak
1997,11,28,1997-11-28,404182050.0
1997,11,29,1997-11-29,420913120.0
1997,11,30,1997-11-30,438203420.0
1997,12,1,1997-12-01,93691630.0
1997,12,2,1997-12-02,103352504.0
1997,12,3,1997-12-03,113134860.0
1997,12,4,1997-12-04,123047530.0
1997,12,5,1997-12-05,133099570.0
1997,12,6,1997-12-06,143300480.0
1997,12,7,1997-12-07,153660140.0
1997,12,8,1997-12-08,164188980.0
1997,12,9,1997-12-09,174897580.0
1997,12,10,1997-12-10,185797300.0
1997,12,11,1997-12-11,196899970.0
1997,12,12,1997-12-12,208217920.0
1997,12,13,1997-12-13,219764130.0
1997,12,14,1997-12-14,231552270.0
1997,12,15,1997-12-15,243596830.0
1997,12,16,1997-12-16,255912980.0
1997,12,17,1997-12-17,268516740.0
1997,12,18,1997-12-18,281425020.0
1997,12,19,1997-12-19,294655780.0
1997,12,20,1997-12-20,308228060.0
1997,12,21,1997-12-21,322161920.0
1997,12,22,1997-12-22,336478700.0
1997,12,23,1997-12-23,351201060.0
1997,12,24,1997-12-24,366353060.0
1997,12,25,1997-12-25,381960320.0
1997,12,26,1997-12-26,398050080.0
1997,12,27,1997-12-27,414651330.0
1997,12,28,1997-12-28,431794980.0
1997,12,29,1997-12-29,449513820.0
1997,12,30,1997-12-30,467843000.0
1997,12,31,1997-12-31,486820030.0
1998,1,1,1998-01-01,3637088.2
1998,1,2,1998-01-02,5343307.5
1998,1,3,1998-01-03,7060822.5
1998,1,4,1998-01-04,8790970.0
1998,1,5,1998-01-05,10535130.0
1998,1,6,1998-01-06,12294704.0
1998,1,7,1998-01-07,14071111.0
1998,1,8,1998-01-08,15865817.0
1998,1,9,1998-01-09,17680338.0
1998,1,10,1998-01-10,19516232.0
1998,1,11,1998-01-11,21375106.0
1998,1,12,1998-01-12,23258638.0
1998,1,13,1998-01-13,25168524.0
1998,1,14,1998-01-14,27106614.0
1998,1,15,1998-01-15,29074740.0
1998,1,16,1998-01-16,31074872.0
1998,1,17,1998-01-17,33109060.0
1998,1,18,1998-01-18,35179428.0
1998,1,19,1998-01-19,37288212.0
1998,1,20,1998-01-20,39437760.0
1998,1,21,1998-01-21,41630532.0
1998,1,22,1998-01-22,43869124.0
1998,1,23,1998-01-23,46156270.0
1998,1,24,1998-01-24,48494844.0
1998,1,25,1998-01-25,50887876.0
1998,1,26,1998-01-26,53338588.0
1998,1,27,1998-01-27,55850376.0
1998,1,28,1998-01-28,58426816.0
1998,1,29,1998-01-29,61071744.0
1998,1,30,1998-01-30,63789184.0
1998,1,31,1998-01-31,66583424.0
1998,2,1,1998-02-01,6926367.0
1998,2,2,1998-02-02,9681139.0
1998,2,3,1998-02-03,12454940.0
1998,2,4,1998-02-04,15249966.0
1998,2,5,1998-02-05,18068440.0
1998,2,6,1998-02-06,20912598.0
1998,2,7,1998-02-07,23784774.0
1998,2,8,1998-02-08,26687382.0
1998,2,9,1998-02-09,29622862.0
1998,2,10,1998-02-10,32593756.0
1998,2,11,1998-02-11,35602710.0
1998,2,12,1998-02-12,38652436.0
1998,2,13,1998-02-13,41745744.0
1998,2,14,1998-02-14,44885600.0
1998,2,15,1998-02-15,48075064.0
1998,2,16,1998-02-16,51317340.0
1998,2,17,1998-02-17,54615760.0
1998,2,18,1998-02-18,57973856.0
1998,2,19,1998-02-19,61395268.0
1998,2,20,1998-02-20,64883852.0
1998,2,21,1998-02-21,68443660.0
1998,2,22,1998-02-22,72078950.0
1998,2,23,1998-02-23,75794216.0
1998,2,24,1998-02-24,79594180.0
1998,2,25,1998-02-25,83483860.0
1998,2,26,1998-02-26,87468510.0
1998,2,27,1998-02-27,91553736.0
1998,2,28,1998-02-28,95745450.0
1998,3,1,1998-03-01,8247561.5
1998,3,2,1998-03-02,11050830.0
1998,3,3,1998-03-03,13874373.0
1998,3,4,1998-03-04,16720407.0
1998,3,5,1998-03-05,19591216.0
1998,3,6,1998-03-06,22489132.0
1998,3,7,1998-03-07,25416528.0
1998,3,8,1998-03-08,28375852.0
1998,3,9,1998-03-09,31369664.0
1998,3,10,1998-03-10,34400580.0
1998,3,11,1998-03-11,37471304.0
1998,3,12,1998-03-12,40584620.0
1998,3,13,1998-03-13,43743476.0
1998,3,14,1998-03-14,46950892.0
1998,3,15,1998-03-15,50210052.0
1998,3,16,1998-03-16,53524260.0
1998,3,17,1998-03-17,56896990.0
1998,3,18,1998-03-18,60331850.0
1998,3,19,1998-03-19,63832636.0
1998,3,20,1998-03-20,67403350.0
1998,3,21,1998-03-21,71048184.0
1998,3,22,1998-03-22,74771570.0
1998,3,23,1998-03-23,78578160.0
1998,3,24,1998-03-24,82472870.0
1998,3,25,1998-03-25,86460900.0
1998,3,26,1998-03-26,90547730.0
1998,3,27,1998-03-27,94739200.0
1998,3,28,1998-03-28,99041470.0
1998,3,29,1998-03-29,103461070.0
1998,3,30,1998-03-30,108004930.0
1998,3,31,1998-03-31,112680420.0
1998,4,1,1998-04-01,12462071.0
1998,4,2,1998-04-02,16106479.0
1998,4,3,1998-04-03,19778560.0
1998,4,4,1998-04-04,23481218.0
1998,4,5,1998-04-05,27217428.0
1998,4,6,1998-04-06,30990282.0
1998,4,7,1998-04-07,34802890.0
1998,4,8,1998-04-08,38658464.0
1998,4,9,1998-04-09,42560364.0
1998,4,10,1998-04-10,46511972.0
1998,4,11,1998-04-11,50516944.0
1998,4,12,1998-04-12,54578940.0
1998,4,13,1998-04-13,58701850.0
1998,4,14,1998-04-14,62889652.0
1998,4,15,1998-04-15,67146584.0
1998,4,16,1998-04-16,71477010.0
1998,4,17,1998-04-17,75885510.0
1998,4,18,1998-04-18,80376904.0
1998,4,19,1998-04-19,84956230.0
1998,4,20,1998-04-20,89628760.0
1998,4,21,1998-04-21,94400120.0
1998,4,22,1998-04-22,99276150.0
1998,4,23,1998-04-23,104263064.0
1998,4,24,1998-04-24,109367400.0
1998,4,25,1998-04-25,114596070.0
1998,4,26,1998-04-26,119956400.0
1998,4,27,1998-04-27,125456136.0
1998,4,28,1998-04-28,131103510.0
1998,4,29,1998-04-29,136907230.0
1998,4,30,1998-04-30,142876580.0
1998,5,1,1998-05-01,16019554.0
1998,5,2,1998-05-02,20074162.0
1998,5,3,1998-05-03,24161168.0
1998,5,4,1998-05-04,28283880.0
1998,5,5,1998-05-05,32445642.0
1998,5,6,1998-05-06,36649870.0
1998,5,7,1998-05-07,40900090.0
1998,5,8,1998-05-08,45199944.0
1998,5,9,1998-05-09,49553196.0
1998,5,10,1998-05-10,53963700.0
1998,5,11,1998-05-11,58435584.0
1998,5,12,1998-05-12,62972970.0
1998,5,13,1998-05-13,67580260.0
1998,5,14,1998-05-14,72261960.0
1998,5,15,1998-05-15,77022900.0
1998,5,16,1998-05-16,81868050.0
1998,5,17,1998-05-17,86802590.0
1998,5,18,1998-05-18,91832010.0
1998,5,19,1998-05-19,96962050.0
1998,5,20,1998-05-20,102198720.0
1998,5,21,1998-05-21,107548410.0
1998,5,22,1998-05-22,113017820.0
1998,5,23,1998-05-23,118614010.0
1998,5,24,1998-05-24,124344456.0
1998,5,25,1998-05-25,130217100.0
1998,5,26,1998-05-26,136240240.0
1998,5,27,1998-05-27,142422780.0
1998,5,28,1998-05-28,148774130.0
1998,5,29,1998-05-29,155304260.0
1998,5,30,1998-05-30,162023790.0
1998,5,31,1998-05-31,168943980.0
1998,6,1,1998-06-01,22952786.0
1998,6,2,1998-06-02,28007460.0
1998,6,3,1998-06-03,33104866.0
1998,6,4,1998-06-04,38249060.0
1998,6,5,1998-06-05,43444324.0
1998,6,6,1998-06-06,48694950.0
1998,6,7,1998-06-07,54005390.0
1998,6,8,1998-06-08,59380224.0
1998,6,9,1998-06-09,64824244.0
1998,6,10,1998-06-10,70342450.0
1998,6,11,1998-06-11,75939850.0
1998,6,12,1998-06-12,81621870.0
1998,6,13,1998-06-13,87393976.0
1998,6,14,1998-06-14,93262120.0
1998,6,15,1998-06-15,99232264.0
1998,6,16,1998-06-16,105310790.0
1998,6,17,1998-06-17,111504376.0
1998,6,18,1998-06-18,117819976.0
1998,6,19,1998-06-19,124264936.0
1998,6,20,1998-06-20,130847030.0
1998,6,21,1998-06-21,137574350.0
1998,6,22,1998-06-22,144455550.0
1998,6,23,1998-06-23,151499650.0
1998,6,24,1998-06-24,158716270.0
1998,6,25,1998-06-25,166115570.0
1998,6,26,1998-06-26,173708300.0
1998,6,27,1998-06-27,181505870.0
1998,6,28,1998-06-28,189520350.0
1998,6,29,1998-06-29,197764670.0
1998,6,30,1998-06-30,206252380.0
1998,7,1,1998-07-01,28320834.0
1998,7,2,1998-07-02,33773996.0
1998,7,3,1998-07-03,39275970.0
1998,7,4,1998-07-04,44831220.0
1998,7,5,1998-07-05,50444340.0
1998,7,6,1998-07-06,56120056.0
1998,7,7,1998-07-07,61863296.0
1998,7,8,1998-07-08,67679160.0
1998,7,9,1998-07-09,73572850.0
1998,7,10,1998-07-10,79549784.0
1998,7,11,1998-07-11,85615620.0
1998,7,12,1998-07-12,91776210.0
1998,7,13,1998-07-13,98037810.0
1998,7,14,1998-07-14,104406720.0
1998,7,15,1998-07-15,110889704.0
1998,7,16,1998-07-16,117493810.0
1998,7,17,1998-07-17,124226350.0
1998,7,18,1998-07-18,131095170.0
1998,7,19,1998-07-19,138108400.0
1998,7,20,1998-07-20,145274610.0
1998,7,21,1998-07-21,152602860.0
1998,7,22,1998-07-22,160102780.0
1998,7,23,1998-07-23,167784400.0
1998,7,24,1998-07-24,175658500.0
1998,7,25,1998-07-25,183736350.0
1998,7,26,1998-07-26,192029980.0
1998,7,27,1998-07-27,200552130.0
1998,7,28,1998-07-28,209316290.0
1998,7,29,1998-07-29,218336880.0
1998,7,30,1998-07-30,227629140.0
1998,7,31,1998-07-31,237209380.0
1998,8,1,1998-08-01,36677260.0
1998,8,2,1998-08-02,42880476.0
1998,8,3,1998-08-03,49142770.0
1998,8,4,1998-08-04,55469170.0
1998,8,5,1998-08-05,61865028.0
1998,8,6,1998-08-06,68335830.0
1998,8,7,1998-08-07,74887256.0
1998,8,8,1998-08-08,81525190.0
1998,8,9,1998-08-09,88255656.0
1998,8,10,1998-08-10,95085040.0
1998,8,11,1998-08-11,102019896.0
1998,8,12,1998-08-12,109067090.0
1998,8,13,1998-08-13,116233850.0
1998,8,14,1998-08-14,123527660.0
1998,8,15,1998-08-15,130956370.0
1998,8,16,1998-08-16,138528210.0
1998,8,17,1998-08-17,146251820.0
1998,8,18,1998-08-18,154136380.0
1998,8,19,1998-08-19,162191410.0
1998,8,20,1998-08-20,170427100.0
1998,8,21,1998-08-21,178854020.0
1998,8,22,1998-08-22,187483500.0
1998,8,23,1998-08-23,196327490.0
1998,8,24,1998-08-24,205398540.0
1998,8,25,1998-08-25,214710100.0
1998,8,26,1998-08-26,224276320.0
1998,8,27,1998-08-27,234112270.0
1998,8,28,1998-08-28,244234000.0
1998,8,29,1998-08-29,254658430.0
1998,8,30,1998-08-30,265403700.0
1998,8,31,1998-08-31,276489060.0
1998,9,1,1998-09-01,49835148.0
1998,9,2,1998-09-02,57271956.0
1998,9,3,1998-09-03,64784092.0
1998,9,4,1998-09-04,72377840.0
1998,9,5,1998-09-05,80059740.0
1998,9,6,1998-09-06,87836460.0
1998,9,7,1998-09-07,95714936.0
1998,9,8,1998-09-08,103702370.0
1998,9,9,1998-09-09,111806184.0
1998,9,10,1998-09-10,120034216.0
1998,9,11,1998-09-11,128394590.0
1998,9,12,1998-09-12,136895740.0
1998,9,13,1998-09-13,145546560.0
1998,9,14,1998-09-14,154356320.0
1998,9,15,1998-09-15,163334800.0
1998,9,16,1998-09-16,172492110.0
1998,9,17,1998-09-17,181839070.0
1998,9,18,1998-09-18,191386980.0
1998,9,19,1998-09-19,201147800.0
1998,9,20,1998-09-20,211134080.0
1998,9,21,1998-09-21,221359100.0
1998,9,22,1998-09-22,231836940.0
1998,9,23,1998-09-23,242582500.0
1998,9,24,1998-09-24,253611490.0
1998,9,25,1998-09-25,264940690.0
1998,9,26,1998-09-26,276587780.0
1998,9,27,1998-09-27,288571680.0
1998,9,28,1998-09-28,300912320.0
1998,9,29,1998-09-29,313631100.0
1998,9,30,1998-09-30,326750720.0
1998,10,1,1998-10-01,58925136.0
1998,10,2,1998-10-02,66718590.0
1998,10,3,1998-10-03,74596330.0
1998,10,4,1998-10-04,82565130.0
1998,10,5,1998-10-05,90631840.0
1998,10,6,1998-10-06,98803704.0
1998,10,7,1998-10-07,107088136.0
1998,10,8,1998-10-08,115492920.0
1998,10,9,1998-10-09,124026100.0
1998,10,10,1998-10-10,132696040.0
1998,10,11,1998-10-11,141511580.0
1998,10,12,1998-10-12,150481820.0
1998,10,13,1998-10-13,159616420.0
1998,10,14,1998-10-14,168925390.0
1998,10,15,1998-10-15,178419330.0
1998,10,16,1998-10-16,188109360.0
1998,10,17,1998-10-17,198007200.0
1998,10,18,1998-10-18,208125170.0
1998,10,19,1998-10-19,218476300.0
1998,10,20,1998-10-20,229074350.0
1998,10,21,1998-10-21,239933810.0
1998,10,22,1998-10-22,251070130.0
1998,10,23,1998-10-23,262499550.0
1998,10,24,1998-10-24,274239360.0
1998,10,25,1998-10-25,286307970.0
1998,10,26,1998-10-26,298724900.0
1998,10,27,1998-10-27,311510700.0
1998,10,28,1998-10-28,324687520.0
1998,10,29,1998-10-29,338278750.0
1998,10,30,1998-10-30,352309470.0
1998,10,31,1998-10-31,366806200.0
1998,11,1,1998-11-01,77903260.0
1998,11,2,1998-11-02,87077180.0
1998,11,3,1998-11-03,96357330.0
1998,11,4,1998-11-04,105751700.0
1998,11,5,1998-11-05,115268670.0
1998,11,6,1998-11-06,124916940.0
1998,11,7,1998-11-07,134705540.0
1998,11,8,1998-11-08,144643840.0
1998,11,9,1998-11-09,154741600.0
1998,11,10,1998-11-10,165009180.0
1998,11,11,1998-11-11,175457150.0
1998,11,12,1998-11-12,186096740.0
1998,11,13,1998-11-13,196939650.0
1998,11,14,1998-11-14,207998190.0
1998,11,15,1998-11-15,219285400.0
1998,11,16,1998-11-16,230814930.0
1998,11,17,1998-11-17,242601070.0
1998,11,18,1998-11-18,254659070.0
1998,11,19,1998-11-19,267004880.0
1998,11,20,1998-11-20,279655520.0
1998,11,21,1998-11-21,292628900.0
1998,11,22,1998-11-22,305944030.0
1998,11,23,1998-11-23,319621120.0
1998,11,24,1998-11-24,333681500.0
1998,11,25,1998-11-25,348147940.0
1998,11,26,1998-11-26,363044480.0
1998,11,27,1998-11-27,378396900.0
1998,11,28,1998-11-28,394232540.0
1998,11,29,1998-11-29,410580500.0
1998,11,30,1998-11-30,427471900.0
1998,12,1,1998-12-01,90053920.0
1998,12,2,1998-12-02,99541576.0
1998,12,3,1998-12-03,109146890.0
1998,12,4,1998-12-04,118878490.0
1998,12,5,1998-12-05,128745200.0
1998,12,6,1998-12-06,138756320.0
1998,12,7,1998-12-07,148921460.0
1998,12,8,1998-12-08,159250720.0
1998,12,9,1998-12-09,169754610.0
1998,12,10,1998-12-10,180443980.0
1998,12,11,1998-12-11,191330450.0
1998,12,12,1998-12-12,202425970.0
1998,12,13,1998-12-13,213743280.0
1998,12,14,1998-12-14,225295660.0
1998,12,15,1998-12-15,237097140.0
1998,12,16,1998-12-16,249162480.0
1998,12,17,1998-12-17,261507330.0
1998,12,18,1998-12-18,274148130.0
1998,12,19,1998-12-19,287102240.0
1998,12,20,1998-12-20,300388200.0
1998,12,21,1998-12-21,314025470.0
1998,12,22,1998-12-22,328034800.0
1998,12,23,1998-12-23,342438270.0
1998,12,24,1998-12-24,357259170.0
1998,12,25,1998-12-25,372522370.0
1998,12,26,1998-12-26,388254240.0
1998,12,27,1998-12-27,404483000.0
1998,12,28,1998-12-28,421238620.0
1998,12,29,1998-12-29,438553020.0
1998,12,30,1998-12-30,456460200.0
1998,12,31,1998-12-31,474996480.0
1999,1,1,1999-01-01,1988194.4
1999,1,2,1999-01-02,3130702.8
1999,1,3,1999-01-03,4280434.5
1999,1,4,1999-01-04,5438306.5
1999,1,5,1999-01-05,6605212.5
1999,1,6,1999-01-06,7782084.0
1999,1,7,1999-01-07,8969873.0
1999,1,8,1999-01-08,10169542.0
1999,1,9,1999-01-09,11382115.0
1999,1,10,1999-01-10,12608613.0
1999,1,11,1999-01-11,13850097.0
1999,1,12,1999-01-12,15107670.0
1999,1,13,1999-01-13,16382502.0
1999,1,14,1999-01-14,17675758.0
1999,1,15,1999-01-15,18988680.0
1999,1,16,1999-01-16,20322554.0
1999,1,17,1999-01-17,21678728.0
1999,1,18,1999-01-18,23058616.0
1999,1,19,1999-01-19,24463684.0
1999,1,20,1999-01-20,25895476.0
1999,1,21,1999-01-21,27355612.0
1999,1,22,1999-01-22,28845808.0
1999,1,23,1999-01-23,30367852.0
1999,1,24,1999-01-24,31923640.0
1999,1,25,1999-01-25,33515166.0
1999,1,26,1999-01-26,35144532.0
1999,1,27,1999-01-27,36813970.0
1999,1,28,1999-01-28,38525840.0
1999,1,29,1999-01-29,40282636.0
1999,1,30,1999-01-30,42087020.0
1999,1,31,1999-01-31,43941784.0
1999,2,1,1999-02-01,3908139.0
1999,2,2,1999-02-02,5834918.0
1999,2,3,1999-02-03,7774327.0
1999,2,4,1999-02-04,9727865.0
1999,2,5,1999-02-05,11697063.0
1999,2,6,1999-02-06,13683498.0
1999,2,7,1999-02-07,15688791.0
1999,2,8,1999-02-08,17714606.0
1999,2,9,1999-02-09,19762612.0
1999,2,10,1999-02-10,21834574.0
1999,2,11,1999-02-11,23932322.0
1999,2,12,1999-02-12,26057706.0
1999,2,13,1999-02-13,28212694.0
1999,2,14,1999-02-14,30399314.0
1999,2,15,1999-02-15,32619670.0
1999,2,16,1999-02-16,34875960.0
1999,2,17,1999-02-17,37170480.0
1999,2,18,1999-02-18,39505610.0
1999,2,19,1999-02-19,41883896.0
1999,2,20,1999-02-20,44307940.0
1999,2,21,1999-02-21,46780550.0
1999,2,22,1999-02-22,49304620.0
1999,2,23,1999-02-23,51883220.0
1999,2,24,1999-02-24,54519590.0
1999,2,25,1999-02-25,57217140.0
1999,2,26,1999-02-26,59979468.0
1999,2,27,1999-02-27,62810400.0
1999,2,28,1999-02-28,65713960.0
1999,3,1,1999-03-01,4731016.0
1999,3,2,1999-03-02,6743250.5
1999,3,3,1999-03-03,8769127.0
1999,3,4,1999-03-04,10810261.0
1999,3,5,1999-03-05,12868271.0
1999,3,6,1999-03-06,14944783.0
1999,3,7,1999-03-07,17041508.0
1999,3,8,1999-03-08,19160178.0
1999,3,9,1999-03-09,21302590.0
1999,3,10,1999-03-10,23470592.0
1999,3,11,1999-03-11,25666080.0
1999,3,12,1999-03-12,27891048.0
1999,3,13,1999-03-13,30147550.0
1999,3,14,1999-03-14,32437712.0
1999,3,15,1999-03-15,34763772.0
1999,3,16,1999-03-16,37128068.0
1999,3,17,1999-03-17,39533000.0
1999,3,18,1999-03-18,41981132.0
1999,3,19,1999-03-19,44475104.0
1999,3,20,1999-03-20,47017720.0
1999,3,21,1999-03-21,49611910.0
1999,3,22,1999-03-22,52260770.0
1999,3,23,1999-03-23,54967556.0
1999,3,24,1999-03-24,57735676.0
1999,3,25,1999-03-25,60568764.0
1999,3,26,1999-03-26,63470652.0
1999,3,27,1999-03-27,66445384.0
1999,3,28,1999-03-28,69497256.0
1999,3,29,1999-03-29,72630810.0
1999,3,30,1999-03-30,75850860.0
1999,3,31,1999-03-31,79162536.0
1999,4,1,1999-04-01,7258034.0
1999,4,2,1999-04-02,9933942.0
1999,4,3,1999-04-03,12628747.0
1999,4,4,1999-04-04,15344569.0
1999,4,5,1999-04-05,18083564.0
1999,4,6,1999-04-06,20847960.0
1999,4,7,1999-04-07,23639996.0
1999,4,8,1999-04-08,26462016.0
1999,4,9,1999-04-09,29316398.0
1999,4,10,1999-04-10,32205658.0
1999,4,11,1999-04-11,35132344.0
1999,4,12,1999-04-12,38099136.0
1999,4,13,1999-04-13,41108780.0
1999,4,14,1999-04-14,44164184.0
1999,4,15,1999-04-15,47268344.0
1999,4,16,1999-04-16,50424376.0
1999,4,17,1999-04-17,53635550.0
1999,4,18,1999-04-18,56905296.0
1999,4,19,1999-04-19,60237204.0
1999,4,20,1999-04-20,63635064.0
1999,4,21,1999-04-21,67102820.0
1999,4,22,1999-04-22,70644664.0
1999,4,23,1999-04-23,74264990.0
1999,4,24,1999-04-24,77968456.0
1999,4,25,1999-04-25,81759944.0
1999,4,26,1999-04-26,85644640.0
1999,4,27,1999-04-27,89628040.0
1999,4,28,1999-04-28,93715950.0
1999,4,29,1999-04-29,97914530.0
1999,4,30,1999-04-30,102230330.0
1999,5,1,1999-05-01,9431964.0
1999,5,2,1999-05-02,12459088.0
1999,5,3,1999-05-03,15508502.0
1999,5,4,1999-05-04,18582608.0
1999,5,5,1999-05-05,21683896.0
1999,5,6,1999-05-06,24814854.0
1999,5,7,1999-05-07,27978086.0
1999,5,8,1999-05-08,31176240.0
1999,5,9,1999-05-09,34412092.0
1999,5,10,1999-05-10,37688452.0
1999,5,11,1999-05-11,41008256.0
1999,5,12,1999-05-12,44374596.0
1999,5,13,1999-05-13,47790624.0
1999,5,14,1999-05-14,51259624.0
1999,5,15,1999-05-15,54785028.0
1999,5,16,1999-05-16,58370460.0
1999,5,17,1999-05-17,62019676.0
1999,5,18,1999-05-18,65736628.0
1999,5,19,1999-05-19,69525440.0
1999,5,20,1999-05-20,73390456.0
1999,5,21,1999-05-21,77336270.0
1999,5,22,1999-05-22,81367670.0
1999,5,23,1999-05-23,85489736.0
1999,5,24,1999-05-24,89707790.0
1999,5,25,1999-05-25,94027530.0
1999,5,26,1999-05-26,98454960.0
1999,5,27,1999-05-27,102996376.0
1999,5,28,1999-05-28,107658520.0
1999,5,29,1999-05-29,112448500.0
1999,5,30,1999-05-30,117373870.0
1999,5,31,1999-05-31,122442696.0
1999,6,1,1999-06-01,13677786.0
1999,6,2,1999-06-02,17513924.0
1999,6,3,1999-06-03,21379660.0
1999,6,4,1999-06-04,25278024.0
1999,6,5,1999-06-05,29212178.0
1999,6,6,1999-06-06,33185308.0
1999,6,7,1999-06-07,37200720.0
1999,6,8,1999-06-08,41261836.0
1999,6,9,1999-06-09,45372180.0
1999,6,10,1999-06-10,49535440.0
1999,6,11,1999-06-11,53755356.0
1999,6,12,1999-06-12,58035812.0
1999,6,13,1999-06-13,62380936.0
1999,6,14,1999-06-14,66794960.0
1999,6,15,1999-06-15,71282344.0
1999,6,16,1999-06-16,75847710.0
1999,6,17,1999-06-17,80495920.0
1999,6,18,1999-06-18,85232060.0
1999,6,19,1999-06-19,90061490.0
1999,6,20,1999-06-20,94989784.0
1999,6,21,1999-06-21,100022880.0
1999,6,22,1999-06-22,105167010.0
1999,6,23,1999-06-23,110428744.0
1999,6,24,1999-06-24,115815016.0
1999,6,25,1999-06-25,121333150.0
1999,6,26,1999-06-26,126990910.0
1999,6,27,1999-06-27,132796520.0
1999,6,28,1999-06-28,138758700.0
1999,6,29,1999-06-29,144886720.0
1999,6,30,1999-06-30,151190380.0
1999,7,1,1999-07-01,17032112.0
1999,7,2,1999-07-02,21221650.0
1999,7,3,1999-07-03,25445026.0
1999,7,4,1999-07-04,29705668.0
1999,7,5,1999-07-05,34007050.0
1999,7,6,1999-07-06,38352692.0
1999,7,7,1999-07-07,42746220.0
1999,7,8,1999-07-08,47191450.0
1999,7,9,1999-07-09,51692276.0
1999,7,10,1999-07-10,56252730.0
1999,7,11,1999-07-11,60877012.0
1999,7,12,1999-07-12,65569452.0
1999,7,13,1999-07-13,70334600.0
1999,7,14,1999-07-14,75177200.0
1999,7,15,1999-07-15,80102180.0
1999,7,16,1999-07-16,85114670.0
1999,7,17,1999-07-17,90220150.0
1999,7,18,1999-07-18,95424200.0
1999,7,19,1999-07-19,100732856.0
1999,7,20,1999-07-20,106152360.0
1999,7,21,1999-07-21,111689340.0
1999,7,22,1999-07-22,117350740.0
1999,7,23,1999-07-23,123143910.0
1999,7,24,1999-07-24,129076640.0
1999,7,25,1999-07-25,135157150.0
1999,7,26,1999-07-26,141394110.0
1999,7,27,1999-07-27,147796750.0
1999,7,28,1999-07-28,154374830.0
1999,7,29,1999-07-29,161138750.0
1999,7,30,1999-07-30,168099540.0
1999,7,31,1999-07-31,175268910.0
1999,8,1,1999-08-01,22287598.0
1999,8,2,1999-08-02,27112250.0
1999,8,3,1999-08-03,31977936.0
1999,8,4,1999-08-04,36888616.0
1999,8,5,1999-08-05,41848284.0
1999,8,6,1999-08-06,46861116.0
1999,8,7,1999-08-07,51931310.0
1999,8,8,1999-08-08,57063324.0
1999,8,9,1999-08-09,62261724.0
1999,8,10,1999-08-10,67531220.0
1999,8,11,1999-08-11,72876730.0
1999,8,12,1999-08-12,78303340.0
1999,8,13,1999-08-13,83816424.0
1999,8,14,1999-08-14,89421496.0
1999,8,15,1999-08-15,95124370.0
1999,8,16,1999-08-16,100931150.0
1999,8,17,1999-08-17,106848150.0
1999,8,18,1999-08-18,112882150.0
1999,8,19,1999-08-19,119040110.0
1999,8,20,1999-08-20,125329480.0
1999,8,21,1999-08-21,131758056.0
1999,8,22,1999-08-22,138334100.0
1999,8,23,1999-08-23,145066260.0
1999,8,24,1999-08-24,151963760.0
1999,8,25,1999-08-25,159036320.0
1999,8,26,1999-08-26,166294240.0
1999,8,27,1999-08-27,173748500.0
1999,8,28,1999-08-28,181410610.0
1999,8,29,1999-08-29,189292980.0
1999,8,30,1999-08-30,197408660.0
1999,8,31,1999-08-31,205771550.0
1999,9,1,1999-09-01,30650226.0
1999,9,2,1999-09-02,36508868.0
1999,9,3,1999-09-03,42420160.0
1999,9,4,1999-09-04,48388860.0
1999,9,5,1999-09-05,54420020.0
1999,9,6,1999-09-06,60518596.0
1999,9,7,1999-09-07,66689864.0
1999,9,8,1999-09-08,72939336.0
1999,9,9,1999-09-09,79272620.0
1999,9,10,1999-09-10,85695540.0
1999,9,11,1999-09-11,92214170.0
1999,9,12,1999-09-12,98834880.0
1999,9,13,1999-09-13,105564250.0
1999,9,14,1999-09-14,112409200.0
1999,9,15,1999-09-15,119376990.0
1999,9,16,1999-09-16,126475160.0
1999,9,17,1999-09-17,133711640.0
1999,9,18,1999-09-18,141094780.0
1999,9,19,1999-09-19,148633390.0
1999,9,20,1999-09-20,156336690.0
1999,9,21,1999-09-21,164214430.0
1999,9,22,1999-09-22,172276930.0
1999,9,23,1999-09-23,180535070.0
1999,9,24,1999-09-24,189000370.0
1999,9,25,1999-09-25,197685010.0
1999,9,26,1999-09-26,206601940.0
1999,9,27,1999-09-27,215764820.0
1999,9,28,1999-09-28,225188290.0
1999,9,29,1999-09-29,234887740.0
1999,9,30,1999-09-30,244879680.0
1999,10,1,1999-10-01,36582230.0
1999,10,2,1999-10-02,42777510.0
1999,10,3,1999-10-03,49031740.0
1999,10,4,1999-10-04,55349972.0
1999,10,5,1999-10-05,61737550.0
1999,10,6,1999-10-06,68199900.0
1999,10,7,1999-10-07,74742740.0
1999,10,8,1999-10-08,81371944.0
1999,10,9,1999-10-09,88093580.0
1999,10,10,1999-10-10,94913940.0
1999,10,11,1999-10-11,101839580.0
1999,10,12,1999-10-12,108877390.0
1999,10,13,1999-10-13,116034500.0
1999,10,14,1999-10-14,123318480.0
1999,10,15,1999-10-15,130737110.0
1999,10,16,1999-10-16,138298640.0
1999,10,17,1999-10-17,146011700.0
1999,10,18,1999-10-18,153885420.0
1999,10,19,1999-10-19,161929380.0
1999,10,20,1999-10-20,170153600.0
1999,10,21,1999-10-21,178568780.0
1999,10,22,1999-10-22,187186180.0
1999,10,23,1999-10-23,196017700.0
